PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-07-24T12:00:00Z,2018-07-24T11:30:00Z,PT30M,23.0,0.05,-117,41.1,17.3,556,11,10,567,533,567,21.9,70.4,0.0,1017.4,30,3.5,23
2018-07-24T12:30:00Z,2018-07-24T12:00:00Z,PT30M,23.1,0.05,-131,36.4,17.4,593,45,42,635,601,638,22.0,70.4,0.0,1017.4,31,3.5,18
2018-07-24T13:00:00Z,2018-07-24T12:30:00Z,PT30M,22.8,0.05,-152,51.9,17.3,491,1,0,492,462,492,21.9,71.3,0.0,1017.3,30,3.5,14
2018-07-24T13:30:00Z,2018-07-24T13:00:00Z,PT30M,22.5,0.05,179,56.0,17.2,454,0,0,454,426,454,21.8,72.2,0.0,1017.2,30,3.5,13
2018-07-24T14:00:00Z,2018-07-24T13:30:00Z,PT30M,22.2,0.05,150,59.3,17.2,416,0,0,416,391,416,21.7,73.1,0.0,1017.1,30,3.6,14
2018-07-24T14:30:00Z,2018-07-24T14:00:00Z,PT30M,21.9,0.05,129,55.0,17.1,449,0,0,449,422,449,21.6,74.1,0.0,1017.0,30,3.6,19
2018-07-24T15:00:00Z,2018-07-24T14:30:00Z,PT30M,21.6,0.05,116,51.5,17.0,465,0,0,465,437,465,21.5,75.1,0.0,1016.9,29,3.6,24
2018-07-24T15:30:00Z,2018-07-24T15:00:00Z,PT30M,21.5,0.05,107,55.4,17.0,404,0,0,404,379,404,21.4,75.5,0.0,1016.7,29,3.6,30
2018-07-24T16:00:00Z,2018-07-24T15:30:00Z,PT30M,21.5,0.05,101,62.9,17.0,310,0,0,310,292,310,21.3,75.5,0.0,1016.5,30,3.6,36
2018-07-24T16:30:00Z,2018-07-24T16:00:00Z,PT30M,21.5,0.05,96,62.6,17.0,283,0,0,283,266,283,21.2,75.4,0.0,1016.3,30,3.6,42
2018-07-24T17:00:00Z,2018-07-24T16:30:00Z,PT30M,21.5,0.05,91,63.7,17.0,242,0,0,242,227,242,21.0,75.3,0.0,1016.1,30,3.6,48
2018-07-24T17:30:00Z,2018-07-24T17:00:00Z,PT30M,21.5,0.05,87,65.2,16.9,197,0,0,197,185,197,20.9,75.3,0.0,1015.9,31,3.6,55
2018-07-24T18:00:00Z,2018-07-24T17:30:00Z,PT30M,21.5,0.05,84,67.7,16.9,148,0,0,148,140,148,20.8,75.2,0.0,1015.7,31,3.6,61
2018-07-24T18:30:00Z,2018-07-24T18:00:00Z,PT30M,21.5,0.05,80,66.4,16.9,118,0,0,118,111,118,20.7,75.2,0.0,1015.7,31,3.6,67
2018-07-24T19:00:00Z,2018-07-24T18:30:00Z,PT30M,21.5,0.05,76,61.2,16.9,93,0,0,93,88,93,20.6,75.3,0.0,1015.8,30,3.6,73
2018-07-24T19:30:00Z,2018-07-24T19:00:00Z,PT30M,21.5,0.05,73,54.3,16.9,62,0,0,62,59,62,20.6,75.4,0.0,1015.9,30,3.6,80
2018-07-24T20:00:00Z,2018-07-24T19:30:00Z,PT30M,21.4,0.05,69,16.5,16.9,27,102,9,36,23,25,20.6,75.5,0.0,1016.1,29,3.7,86
2018-07-24T20:30:00Z,2018-07-24T20:00:00Z,PT30M,21.4,0.05,65,0.0,16.9,2,9,1,3,2,2,20.5,75.5,0.0,1016.2,28,3.7,91
2018-07-24T21:00:00Z,2018-07-24T20:30:00Z,PT30M,21.4,0.05,61,0.0,16.9,0,0,0,0,0,0,20.5,75.6,0.0,1016.3,28,3.7,97
2018-07-24T21:30:00Z,2018-07-24T21:00:00Z,PT30M,21.4,0.05,56,0.0,16.9,0,0,0,0,0,0,20.4,75.7,0.0,1016.4,27,3.7,102
2018-07-24T22:00:00Z,2018-07-24T21:30:00Z,PT30M,21.3,0.05,51,0.0,16.8,0,0,0,0,0,0,20.4,75.7,0.0,1016.5,27,3.8,107
2018-07-24T22:30:00Z,2018-07-24T22:00:00Z,PT30M,21.2,0.05,45,0.0,16.8,0,0,0,0,0,0,20.3,75.8,0.0,1016.6,26,3.8,112
2018-07-24T23:00:00Z,2018-07-24T22:30:00Z,PT30M,21.2,0.05,39,0.0,16.7,0,0,0,0,0,0,20.3,75.8,0.0,1016.7,26,3.9,116
2018-07-24T23:30:00Z,2018-07-24T23:00:00Z,PT30M,21.1,0.05,33,0.0,16.7,0,0,0,0,0,0,20.2,75.9,0.0,1016.8,25,4.0,120
2018-07-25T00:00:00Z,2018-07-24T23:30:00Z,PT30M,21.0,0.05,25,0.0,16.6,0,0,0,0,0,0,20.2,75.9,0.0,1016.9,25,4.0,123
2018-07-25T00:30:00Z,2018-07-25T00:00:00Z,PT30M,21.0,0.05,17,0.0,16.5,0,0,0,0,0,0,20.1,75.5,0.0,1016.8,24,4.0,125
2018-07-25T01:00:00Z,2018-07-25T00:30:00Z,PT30M,21.0,0.05,8,0.0,16.3,0,0,0,0,0,0,20.0,74.7,0.0,1016.6,24,4.0,127
2018-07-25T01:30:00Z,2018-07-25T01:00:00Z,PT30M,21.0,0.05,0,0.0,16.2,0,0,0,0,0,0,20.0,73.9,0.0,1016.5,23,3.9,127
2018-07-25T02:00:00Z,2018-07-25T01:30:00Z,PT30M,21.0,0.05,-9,0.0,16.0,0,0,0,0,0,0,19.9,73.1,0.0,1016.3,22,3.9,127
2018-07-25T02:30:00Z,2018-07-25T02:00:00Z,PT30M,21.0,0.05,-18,0.0,15.8,0,0,0,0,0,0,19.8,72.3,0.0,1016.1,22,3.9,125
2018-07-25T03:00:00Z,2018-07-25T02:30:00Z,PT30M,21.0,0.05,-26,0.0,15.7,0,0,0,0,0,0,19.8,71.5,0.0,1015.9,21,3.8,123
2018-07-25T03:30:00Z,2018-07-25T03:00:00Z,PT30M,21.0,0.05,-33,0.0,15.6,0,0,0,0,0,0,19.7,71.1,0.0,1015.8,20,3.8,120
2018-07-25T04:00:00Z,2018-07-25T03:30:00Z,PT30M,21.0,0.05,-40,0.0,15.5,0,0,0,0,0,0,19.7,71.0,0.0,1015.8,18,3.8,116
2018-07-25T04:30:00Z,2018-07-25T04:00:00Z,PT30M,20.9,0.05,-46,0.0,15.5,0,0,0,0,0,0,19.6,70.9,0.0,1015.7,17,3.8,112
2018-07-25T05:00:00Z,2018-07-25T04:30:00Z,PT30M,20.9,0.05,-52,0.0,15.4,0,0,0,0,0,0,19.6,70.9,0.0,1015.7,15,3.8,107
2018-07-25T05:30:00Z,2018-07-25T05:00:00Z,PT30M,20.9,0.05,-57,0.0,15.4,0,0,0,0,0,0,19.5,70.8,0.0,1015.7,14,3.8,102
2018-07-25T06:00:00Z,2018-07-25T05:30:00Z,PT30M,20.8,0.05,-61,0.0,15.3,0,0,0,0,0,0,19.5,70.7,0.0,1015.6,13,3.8,97
2018-07-25T06:30:00Z,2018-07-25T06:00:00Z,PT30M,20.8,0.05,-65,0.0,15.3,2,18,2,4,2,2,19.4,70.7,0.0,1015.7,12,3.8,91
2018-07-25T07:00:00Z,2018-07-25T06:30:00Z,PT30M,20.8,0.05,-69,4.6,15.3,28,223,25,53,21,51,19.4,70.7,0.0,1015.9,11,3.8,85
2018-07-25T07:30:00Z,2018-07-25T07:00:00Z,PT30M,20.8,0.05,-73,0.1,15.3,41,556,107,148,47,352,19.4,70.7,0.0,1016.0,11,3.9,79
2018-07-25T08:00:00Z,2018-07-25T07:30:00Z,PT30M,20.8,0.05,-77,0.0,15.3,52,685,201,253,142,706,19.4,70.7,0.0,1016.2,11,4.0,73
2018-07-25T08:30:00Z,2018-07-25T08:00:00Z,PT30M,20.8,0.05,-80,0.0,15.3,61,767,302,363,256,872,19.4,70.7,0.0,1016.4,10,4.0,67
2018-07-25T09:00:00Z,2018-07-25T08:30:00Z,PT30M,20.8,0.05,-84,0.0,15.3,67,824,405,472,375,931,19.3,70.8,0.0,1016.5,10,4.1,61
2018-07-25T09:30:00Z,2018-07-25T09:00:00Z,PT30M,21.0,0.05,-88,0.0,15.4,72,865,505,577,493,971,19.4,70.4,0.0,1016.7,9,4.0,54
2018-07-25T10:00:00Z,2018-07-25T09:30:00Z,PT30M,21.4,0.05,-92,0.6,15.7,86,877,586,671,601,990,19.7,69.6,0.0,1016.8,9,3.8,48
2018-07-25T10:30:00Z,2018-07-25T10:00:00Z,PT30M,21.8,0.05,-96,6.8,15.9,188,706,525,712,660,924,19.9,68.9,0.0,1016.8,8,3.5,42
2018-07-25T11:00:00Z,2018-07-25T10:30:00Z,PT30M,22.3,0.05,-102,20.2,16.1,381,361,292,673,637,763,20.1,68.2,0.0,1016.9,7,3.3,35
2018-07-25T11:30:00Z,2018-07-25T11:00:00Z,PT30M,22.7,0.05,-108,26.2,16.4,474,229,199,673,641,711,20.3,67.5,0.0,1017.0,6,3.1,29
2018-07-25T12:00:00Z,2018-07-25T11:30:00Z,PT30M,23.1,0.05,-117,30.9,16.6,540,138,126,666,635,681,20.6,66.8,0.0,1017.1,5,2.9,24
2018-07-25T12:30:00Z,2018-07-25T12:00:00Z,PT30M,23.2,0.05,-131,33.0,16.6,577,102,97,673,641,678,20.7,66.6,0.0,1017.1,3,2.8,18
2018-07-25T13:00:00Z,2018-07-25T12:30:00Z,PT30M,22.9,0.05,-152,39.6,16.4,588,34,33,621,586,622,20.6,66.8,0.0,1017.0,2,3.0,14
2018-07-25T13:30:00Z,2018-07-25T13:00:00Z,PT30M,22.7,0.05,179,40.4,16.2,600,18,18,617,582,618,20.6,67.0,0.0,1017.0,1,3.1,13
2018-07-25T14:00:00Z,2018-07-25T13:30:00Z,PT30M,22.4,0.05,150,33.2,16.1,589,100,97,686,654,688,20.6,67.3,0.0,1016.9,359,3.2,15
2018-07-25T14:30:00Z,2018-07-25T14:00:00Z,PT30M,22.2,0.05,130,27.6,15.9,527,211,199,726,696,737,20.6,67.5,0.0,1016.8,358,3.4,19
2018-07-25T15:00:00Z,2018-07-25T14:30:00Z,PT30M,21.9,0.05,117,23.3,15.7,465,298,272,738,709,766,20.5,67.7,0.0,1016.8,357,3.5,24
2018-07-25T15:30:00Z,2018-07-25T15:00:00Z,PT30M,21.8,0.05,108,30.3,15.6,505,146,127,632,600,657,20.5,67.9,0.0,1016.6,358,3.6,30
2018-07-25T16:00:00Z,2018-07-25T15:30:00Z,PT30M,21.8,0.05,101,27.1,15.7,446,204,165,611,578,665,20.5,68.0,0.0,1016.5,359,3.8,36
2018-07-25T16:30:00Z,2018-07-25T16:00:00Z,PT30M,21.8,0.05,96,18.2,15.7,322,404,296,618,575,757,20.4,68.1,0.0,1016.3,0,4.0,42
2018-07-25T17:00:00Z,2018-07-25T16:30:00Z,PT30M,21.9,0.05,92,18.4,15.7,289,383,257,546,500,711,20.4,68.1,0.0,1016.2,1,4.1,49
2018-07-25T17:30:00Z,2018-07-25T17:00:00Z,PT30M,21.9,0.05,88,38.5,15.8,320,51,31,351,328,379,20.3,68.2,0.0,1016.0,2,4.3,55
2018-07-25T18:00:00Z,2018-07-25T17:30:00Z,PT30M,21.9,0.05,84,48.7,15.8,237,0,0,237,223,237,20.3,68.3,0.0,1015.9,3,4.5,61
2018-07-25T18:30:00Z,2018-07-25T18:00:00Z,PT30M,21.9,0.05,80,49.5,15.8,178,0,0,178,167,178,20.2,68.4,0.0,1015.9,4,4.6,67
2018-07-25T19:00:00Z,2018-07-25T18:30:00Z,PT30M,21.9,0.05,77,35.7,15.8,150,19,4,154,142,165,20.2,68.4,0.0,1015.9,5,4.7,74
2018-07-25T19:30:00Z,2018-07-25T19:00:00Z,PT30M,21.9,0.05,73,12.7,15.8,72,276,46,118,61,197,20.1,68.5,0.0,1016.0,7,4.9,80
2018-07-25T20:00:00Z,2018-07-25T19:30:00Z,PT30M,21.9,0.05,69,2.1,15.9,24,217,22,46,18,39,20.1,68.6,0.0,1016.1,8,5.0,86
2018-07-25T20:30:00Z,2018-07-25T20:00:00Z,PT30M,21.9,0.05,65,0.0,15.9,2,8,1,2,2,2,20.0,68.6,0.0,1016.1,9,5.1,91
2018-07-25T21:00:00Z,2018-07-25T20:30:00Z,PT30M,21.9,0.05,61,0.0,15.9,0,0,0,0,0,0,20.0,68.7,0.0,1016.2,9,5.2,97
2018-07-25T21:30:00Z,2018-07-25T21:00:00Z,PT30M,21.9,0.05,56,0.0,15.9,0,0,0,0,0,0,20.0,68.8,0.0,1016.3,10,5.2,102
2018-07-25T22:00:00Z,2018-07-25T21:30:00Z,PT30M,22.0,0.05,51,0.0,16.0,0,0,0,0,0,0,20.0,68.8,0.0,1016.3,10,5.2,108
2018-07-25T22:30:00Z,2018-07-25T22:00:00Z,PT30M,22.0,0.05,46,0.0,16.0,0,0,0,0,0,0,20.0,68.8,0.0,1016.4,11,5.2,112
2018-07-25T23:00:00Z,2018-07-25T22:30:00Z,PT30M,22.0,0.05,39,0.0,16.0,0,0,0,0,0,0,20.0,68.8,0.0,1016.5,11,5.2,117
2018-07-25T23:30:00Z,2018-07-25T23:00:00Z,PT30M,22.1,0.05,33,0.0,16.1,0,0,0,0,0,0,20.0,68.9,0.0,1016.6,12,5.2,120
2018-07-26T00:00:00Z,2018-07-25T23:30:00Z,PT30M,22.1,0.05,25,0.0,16.1,0,0,0,0,0,0,20.0,68.9,0.0,1016.6,12,5.2,123
2018-07-26T00:30:00Z,2018-07-26T00:00:00Z,PT30M,22.1,0.05,17,0.0,16.1,0,0,0,0,0,0,20.0,68.9,0.0,1016.6,12,5.2,126
2018-07-26T01:00:00Z,2018-07-26T00:30:00Z,PT30M,22.0,0.05,8,0.0,16.0,0,0,0,0,0,0,20.0,68.7,0.0,1016.5,12,5.3,127
2018-07-26T01:30:00Z,2018-07-26T01:00:00Z,PT30M,21.9,0.05,0,0.0,15.9,0,0,0,0,0,0,19.9,68.6,0.0,1016.3,12,5.4,127
2018-07-26T02:00:00Z,2018-07-26T01:30:00Z,PT30M,21.9,0.05,-9,0.0,15.8,0,0,0,0,0,0,19.9,68.5,0.0,1016.2,12,5.5,127
2018-07-26T02:30:00Z,2018-07-26T02:00:00Z,PT30M,21.8,0.05,-18,0.0,15.7,0,0,0,0,0,0,19.9,68.4,0.0,1016.0,12,5.6,125
2018-07-26T03:00:00Z,2018-07-26T02:30:00Z,PT30M,21.7,0.05,-26,0.0,15.6,0,0,0,0,0,0,19.8,68.3,0.0,1015.9,12,5.7,123
2018-07-26T03:30:00Z,2018-07-26T03:00:00Z,PT30M,21.7,0.05,-33,0.0,15.6,0,0,0,0,0,0,19.8,68.3,0.0,1015.8,13,5.7,120
2018-07-26T04:00:00Z,2018-07-26T03:30:00Z,PT30M,21.6,0.05,-40,0.0,15.5,0,0,0,0,0,0,19.8,68.4,0.0,1015.7,14,5.8,116
2018-07-26T04:30:00Z,2018-07-26T04:00:00Z,PT30M,21.6,0.05,-46,7.6,15.5,0,0,0,0,0,0,19.7,68.4,0.0,1015.7,15,5.9,112
2018-07-26T05:00:00Z,2018-07-26T04:30:00Z,PT30M,21.5,0.05,-52,50.9,15.5,0,0,0,0,0,0,19.7,68.5,0.0,1015.6,16,5.9,107
2018-07-26T05:30:00Z,2018-07-26T05:00:00Z,PT30M,21.5,0.05,-57,51.0,15.4,0,0,0,0,0,0,19.7,68.6,0.0,1015.5,17,6.0,102
2018-07-26T06:00:00Z,2018-07-26T05:30:00Z,PT30M,21.4,0.05,-61,46.0,15.4,0,0,0,0,0,0,19.6,68.6,0.0,1015.5,18,6.1,97
2018-07-26T06:30:00Z,2018-07-26T06:00:00Z,PT30M,21.4,0.05,-66,14.2,15.4,3,3,0,3,2,3,19.7,68.6,0.0,1015.5,19,6.1,91
2018-07-26T07:00:00Z,2018-07-26T06:30:00Z,PT30M,21.4,0.05,-70,30.0,15.4,33,22,3,36,31,38,19.7,68.6,0.0,1015.6,19,6.1,85
2018-07-26T07:30:00Z,2018-07-26T07:00:00Z,PT30M,21.4,0.05,-73,32.3,15.4,90,42,7,97,84,111,19.8,68.6,0.0,1015.7,20,6.1,79
2018-07-26T08:00:00Z,2018-07-26T07:30:00Z,PT30M,21.4,0.05,-77,14.2,15.4,104,371,115,219,153,496,19.8,68.6,0.0,1015.8,21,6.1,73
2018-07-26T08:30:00Z,2018-07-26T08:00:00Z,PT30M,21.4,0.05,-81,6.8,15.4,111,575,225,336,248,751,19.9,68.6,0.0,1015.9,22,6.2,67
2018-07-26T09:00:00Z,2018-07-26T08:30:00Z,PT30M,21.4,0.05,-84,8.3,15.4,145,583,285,430,353,791,19.9,68.6,0.0,1016.0,23,6.2,61
2018-07-26T09:30:00Z,2018-07-26T09:00:00Z,PT30M,21.6,0.05,-88,9.3,15.5,178,589,343,521,454,823,20.1,68.3,0.0,1016.1,23,6.1,54
2018-07-26T10:00:00Z,2018-07-26T09:30:00Z,PT30M,22.1,0.05,-92,11.0,15.8,222,566,377,599,543,834,20.4,67.8,0.0,1016.2,23,5.9,48
2018-07-26T10:30:00Z,2018-07-26T10:00:00Z,PT30M,22.5,0.05,-97,16.9,16.1,314,431,318,632,589,777,20.6,67.3,0.0,1016.3,22,5.7,42
2018-07-26T11:00:00Z,2018-07-26T10:30:00Z,PT30M,22.9,0.05,-102,31.9,16.4,480,115,92,572,541,604,20.9,66.8,0.0,1016.4,21,5.5,36
2018-07-26T11:30:00Z,2018-07-26T11:00:00Z,PT30M,23.3,0.05,-109,37.0,16.7,547,29,25,572,540,578,21.2,66.3,0.0,1016.5,21,5.3,29
2018-07-26T12:00:00Z,2018-07-26T11:30:00Z,PT30M,23.8,0.05,-118,34.5,17.0,564,72,66,630,597,637,21.4,65.8,0.0,1016.6,20,5.2,24
2018-07-26T12:30:00Z,2018-07-26T12:00:00Z,PT30M,23.8,0.05,-131,31.5,17.1,562,128,122,684,653,689,21.5,65.9,0.0,1016.6,19,5.1,19
2018-07-26T13:00:00Z,2018-07-26T12:30:00Z,PT30M,23.6,0.05,-152,21.7,17.0,480,330,320,799,775,803,21.5,66.6,0.0,1016.5,19,5.3,15
2018-07-26T13:30:00Z,2018-07-26T13:00:00Z,PT30M,23.3,0.05,179,21.2,16.9,475,344,335,811,787,811,21.5,67.3,0.0,1016.5,18,5.4,13
2018-07-26T14:00:00Z,2018-07-26T13:30:00Z,PT30M,23.0,0.05,150,18.3,16.8,433,414,401,834,811,839,21.4,68.0,0.0,1016.4,18,5.6,15
2018-07-26T14:30:00Z,2018-07-26T14:00:00Z,PT30M,22.7,0.05,130,12.3,16.7,330,575,543,873,850,898,21.4,68.7,0.0,1016.3,17,5.7,19
2018-07-26T15:00:00Z,2018-07-26T14:30:00Z,PT30M,22.4,0.05,117,11.6,16.6,311,584,534,844,819,896,21.3,69.4,0.0,1016.3,17,5.9,24
2018-07-26T15:30:00Z,2018-07-26T15:00:00Z,PT30M,22.3,0.05,108,14.7,16.5,345,486,422,766,735,843,21.3,69.8,0.0,1016.2,17,6.0,30
2018-07-26T16:00:00Z,2018-07-26T15:30:00Z,PT30M,22.3,0.05,102,17.5,16.6,357,406,327,685,649,785,21.2,69.8,0.0,1016.1,18,6.1,36
2018-07-26T16:30:00Z,2018-07-26T16:00:00Z,PT30M,22.3,0.05,96,13.7,16.6,283,492,364,647,603,810,21.1,69.9,0.0,1016.0,18,6.2,42
2018-07-26T17:00:00Z,2018-07-26T16:30:00Z,PT30M,22.4,0.05,92,20.4,16.6,317,314,207,524,482,669,21.0,70.0,0.0,1015.8,19,6.3,49
2018-07-26T17:30:00Z,2018-07-26T17:00:00Z,PT30M,22.4,0.05,88,10.3,16.7,194,538,307,501,437,788,20.9,70.1,0.0,1015.7,19,6.4,55
2018-07-26T18:00:00Z,2018-07-26T17:30:00Z,PT30M,22.4,0.05,84,15.2,16.7,195,391,192,387,328,642,20.8,70.1,0.0,1015.6,20,6.5,61
2018-07-26T18:30:00Z,2018-07-26T18:00:00Z,PT30M,22.4,0.05,80,11.3,16.7,142,432,164,306,234,638,20.7,70.1,0.0,1015.6,21,6.6,67
2018-07-26T19:00:00Z,2018-07-26T18:30:00Z,PT30M,22.4,0.05,77,9.8,16.7,101,398,113,214,139,503,20.6,70.1,0.0,1015.7,21,6.6,74
2018-07-26T19:30:00Z,2018-07-26T19:00:00Z,PT30M,22.4,0.05,73,8.4,16.7,64,318,58,122,58,236,20.6,70.0,0.0,1015.8,22,6.7,80
2018-07-26T20:00:00Z,2018-07-26T19:30:00Z,PT30M,22.5,0.05,69,2.7,16.7,25,171,17,43,20,36,20.5,69.9,0.0,1015.8,23,6.7,86
2018-07-26T20:30:00Z,2018-07-26T20:00:00Z,PT30M,22.5,0.05,65,0.0,16.7,1,5,0,2,1,1,20.4,69.9,0.0,1015.9,24,6.7,92
2018-07-26T21:00:00Z,2018-07-26T20:30:00Z,PT30M,22.5,0.05,61,0.0,16.7,0,0,0,0,0,0,20.4,69.8,0.0,1016.0,24,6.8,97
2018-07-26T21:30:00Z,2018-07-26T21:00:00Z,PT30M,22.4,0.05,56,0.0,16.7,0,0,0,0,0,0,20.3,70.0,0.0,1016.1,24,6.7,103
2018-07-26T22:00:00Z,2018-07-26T21:30:00Z,PT30M,22.3,0.05,51,0.0,16.6,0,0,0,0,0,0,20.3,70.5,0.0,1016.3,22,6.6,108
2018-07-26T22:30:00Z,2018-07-26T22:00:00Z,PT30M,22.1,0.05,46,0.0,16.6,0,0,0,0,0,0,20.3,71.0,0.0,1016.4,21,6.5,112
2018-07-26T23:00:00Z,2018-07-26T22:30:00Z,PT30M,22.0,0.05,40,0.0,16.6,0,0,0,0,0,0,20.3,71.5,0.0,1016.6,19,6.4,117
2018-07-26T23:30:00Z,2018-07-26T23:00:00Z,PT30M,21.8,0.05,33,0.0,16.5,0,0,0,0,0,0,20.3,72.0,0.0,1016.7,17,6.3,120
2018-07-27T00:00:00Z,2018-07-26T23:30:00Z,PT30M,21.7,0.05,25,0.0,16.5,0,0,0,0,0,0,20.3,72.5,0.0,1016.9,16,6.2,124
2018-07-27T00:30:00Z,2018-07-27T00:00:00Z,PT30M,21.6,0.05,17,0.0,16.5,0,0,0,0,0,0,20.3,72.8,0.0,1016.8,15,6.2,126
2018-07-27T01:00:00Z,2018-07-27T00:30:00Z,PT30M,21.7,0.05,9,0.0,16.6,0,0,0,0,0,0,20.4,73.0,0.0,1016.6,15,6.3,127
2018-07-27T01:30:00Z,2018-07-27T01:00:00Z,PT30M,21.7,0.05,0,0.0,16.7,0,0,0,0,0,0,20.6,73.2,0.0,1016.4,15,6.4,128
2018-07-27T02:00:00Z,2018-07-27T01:30:00Z,PT30M,21.8,0.05,-9,0.0,16.8,0,0,0,0,0,0,20.7,73.3,0.0,1016.1,15,6.6,127
2018-07-27T02:30:00Z,2018-07-27T02:00:00Z,PT30M,21.8,0.06,-18,0.0,16.9,0,0,0,0,0,0,20.8,73.5,0.0,1015.9,15,6.7,126
2018-07-27T03:00:00Z,2018-07-27T02:30:00Z,PT30M,21.9,0.06,-26,0.0,17.0,0,0,0,0,0,0,20.9,73.7,0.0,1015.7,16,6.8,123
2018-07-27T03:30:00Z,2018-07-27T03:00:00Z,PT30M,21.9,0.06,-33,0.0,17.0,0,0,0,0,0,0,21.0,73.8,0.0,1015.5,16,6.9,120
2018-07-27T04:00:00Z,2018-07-27T03:30:00Z,PT30M,21.9,0.06,-40,0.0,17.1,0,0,0,0,0,0,21.2,73.9,0.0,1015.4,17,7.0,116
2018-07-27T04:30:00Z,2018-07-27T04:00:00Z,PT30M,21.9,0.06,-46,0.0,17.1,0,0,0,0,0,0,21.5,74.0,0.0,1015.3,17,7.2,112
2018-07-27T05:00:00Z,2018-07-27T04:30:00Z,PT30M,22.0,0.06,-52,0.0,17.1,0,0,0,0,0,0,21.7,74.1,0.0,1015.2,18,7.3,107
2018-07-27T05:30:00Z,2018-07-27T05:00:00Z,PT30M,22.0,0.06,-57,0.0,17.2,0,0,0,0,0,0,21.9,74.2,0.0,1015.1,19,7.4,102
2018-07-27T06:00:00Z,2018-07-27T05:30:00Z,PT30M,22.0,0.06,-61,0.0,17.2,0,0,0,0,0,0,22.1,74.3,0.0,1015.0,19,7.6,97
2018-07-27T06:30:00Z,2018-07-27T06:00:00Z,PT30M,22.0,0.06,-66,0.0,17.3,2,14,1,3,2,2,22.2,74.5,0.0,1015.0,20,7.5,91
2018-07-27T07:00:00Z,2018-07-27T06:30:00Z,PT30M,22.1,0.06,-70,22.0,17.4,32,50,5,37,29,37,22.4,74.9,0.0,1015.1,21,7.4,85
2018-07-27T07:30:00Z,2018-07-27T07:00:00Z,PT30M,22.1,0.06,-73,23.0,17.5,89,104,20,109,84,156,22.5,75.3,0.0,1015.1,22,7.3,79
2018-07-27T08:00:00Z,2018-07-27T07:30:00Z,PT30M,22.2,0.06,-77,7.9,17.7,82,489,148,230,147,578,22.6,75.6,0.0,1015.2,23,7.1,73
2018-07-27T08:30:00Z,2018-07-27T08:00:00Z,PT30M,22.2,0.06,-81,0.0,17.8,62,750,293,355,253,857,22.7,76.0,0.0,1015.2,23,7.0,67
2018-07-27T09:00:00Z,2018-07-27T08:30:00Z,PT30M,22.3,0.06,-84,0.0,17.9,69,808,395,463,371,918,22.9,76.3,0.0,1015.3,24,6.9,61
2018-07-27T09:30:00Z,2018-07-27T09:00:00Z,PT30M,22.5,0.06,-88,0.0,18.0,74,851,494,568,488,959,23.0,75.8,0.0,1015.4,25,6.7,55
2018-07-27T10:00:00Z,2018-07-27T09:30:00Z,PT30M,22.9,0.06,-92,0.0,18.1,79,882,588,667,600,987,23.2,74.4,0.0,1015.7,24,6.5,48
2018-07-27T10:30:00Z,2018-07-27T10:00:00Z,PT30M,23.3,0.06,-97,2.2,18.2,119,836,621,740,687,977,23.3,73.1,0.0,1015.9,24,6.4,42
2018-07-27T11:00:00Z,2018-07-27T10:30:00Z,PT30M,23.7,0.06,-102,3.4,18.3,147,814,660,807,767,975,23.5,71.7,0.0,1016.1,23,6.2,36
2018-07-27T11:30:00Z,2018-07-27T11:00:00Z,PT30M,24.1,0.06,-109,7.0,18.4,219,716,620,839,809,941,23.6,70.4,0.0,1016.3,23,6.0,30
2018-07-27T12:00:00Z,2018-07-27T11:30:00Z,PT30M,24.5,0.06,-118,9.2,18.5,267,658,603,869,846,923,23.8,69.2,0.0,1016.5,22,5.9,24
2018-07-27T12:30:00Z,2018-07-27T12:00:00Z,PT30M,24.5,0.06,-132,7.5,18.5,246,712,674,921,902,947,23.8,69.4,0.0,1016.6,22,5.8,19
2018-07-27T13:00:00Z,2018-07-27T12:30:00Z,PT30M,24.2,0.06,-153,15.0,18.6,380,504,487,867,848,872,23.8,71.0,0.0,1016.5,22,5.7,15
2018-07-27T13:30:00Z,2018-07-27T13:00:00Z,PT30M,23.8,0.06,179,22.3,18.6,486,320,312,798,774,798,23.8,72.6,0.0,1016.4,22,5.6,13
2018-07-27T14:00:00Z,2018-07-27T13:30:00Z,PT30M,23.5,0.06,151,24.7,18.6,511,265,256,767,741,770,23.8,74.3,0.0,1016.3,22,5.5,15
2018-07-27T14:30:00Z,2018-07-27T14:00:00Z,PT30M,23.1,0.06,131,18.4,18.7,421,413,389,810,787,829,23.8,76.0,0.0,1016.3,22,5.4,19
2018-07-27T15:00:00Z,2018-07-27T14:30:00Z,PT30M,22.8,0.06,117,10.0,18.7,281,634,577,858,834,914,23.8,77.7,0.0,1016.2,22,5.3,24
2018-07-27T15:30:00Z,2018-07-27T15:00:00Z,PT30M,22.6,0.06,109,10.7,18.7,275,607,527,802,773,892,23.7,78.8,0.0,1016.1,22,5.2,30
2018-07-27T16:00:00Z,2018-07-27T15:30:00Z,PT30M,22.6,0.06,102,21.0,18.8,389,330,267,656,622,739,23.6,79.1,0.0,1015.9,22,5.2,36
